-48.26,530
-48.91,530
-49.78,530
-50.65,530
-51.29,531
-52.15,531
-53.21,531
-53.85,531
-54.69,532
-55.52,532
-56.14,532
-56.97,532
-57.79,532
-58.4,533
-59.21,533
-60.01,533
-60.61,534
-61.6,534
-62.19,534
-62.97,535
-63.74,536
-64.32,536
-65.08,536
-65.83,537
-66.4,537
-67.14,537
-67.88,537
-68.43,538
-69.15,538
-70.05,538
-70.58,538
-71.29,539
-71.99,539
-72.51,539
-73.19,539
-73.7,539
-74.37,539
-75.04,540
-75.53,540
-76.18,540
-76.99,540
-77.46,540
-78.09,541
-78.71,541
-79.17,541
-79.78,541
-80.38,541
-80.82,541
-81.41,542
-81.84,542
-82.41,542
-82.97,542
-83.53,542
-84.07,542
-84.61,542
-85.01,543
-85.53,543
-86.04,543
-86.42,543
-86.92,543
-87.29,543
-87.77,544
-88.25,543
-88.71,543
-89.17,543
-89.62,543
-89.95,544
-90.38,544
-90.81,544
-91.12,544
-91.52,544
-91.92,544
-92.22,544
-92.6,544
-93.06,544
-93.33,544
-93.69,545
-93.95,544
-94.29,545
-94.61,544
-94.85,544
-95.17,545
-95.47,545
-95.69,545
-95.97,545
-96.25,545
-96.52,545
-96.77,546
-97.02,546
-97.2,545
-97.43,546
-97.65,546
-97.81,546
-98.01,546
-98.16,546
-98.35,546
-98.52,547
-98.65,547
-98.84,547
-98.99,547
-99.09,547
-99.22,547
-99.34,547
-99.43,547
-99.53,547
-99.6,547
-99.68,547
-99.76,547
-99.81,547
-99.88,547
-99.92,547
-99.95,547
-99.98,547
-99.99,547
-100,547
-100,548
-99.99,548
-99.97,548
-99.95,548
-99.92,548
-99.86,549
-99.8,549
-99.75,548
-99.68,548
-99.59,548
-99.52,548
-99.42,548
-99.31,548
-99.22,548
-99.09,548
-98.95,548
-98.83,548
-98.64,548
-98.47,548
-98.33,548
-98.15,548
-98,548
-97.8,548
-97.58,548
-97.42,548
-97.19,548
-96.95,548
-96.76,548
-96.44,548
-96.17,548
-95.96,548
-95.67,548
-95.45,548
-95.15,548
-94.83,548
-94.59,548
-94.26,547
-93.93,547
-93.67,547
-93.31,547
-92.85,547
-92.57,547
-92.19,547
-91.8,547
-91.5,547
-91.09,547
-90.78,547
-90.35,547
-89.92,547
-89.59,547
-89.14,547
-88.57,547
-88.22,546
-87.74,546
-87.26,546
-86.89,545
-86.39,545
-85.88,545
-85.5,545
-84.97,545
-84.58,545
-84.04,544
-83.35,545
-82.94,545
-82.37,545
-81.8,545
-81.37,544
-80.78,545
-80.19,545
-79.74,545
-79.13,545
-78.52,545
-78.05,545
-77.42,545
-76.62,545
-76.14,544
-75.49,544
-74.83,544
-74.33,544
-73.66,544
-73.15,544
-72.46,543
-71.77,543
-71.24,543
-70.54,542
-69.65,542
-69.11,542
-68.38,541
-67.65,541
-67.09,541
-66.35,540
-65.6,540
-65.03,540
-64.27,540
-63.5,539
-62.92,539
-62.14,538
-61.15,538
-60.56,538
-59.76,537
-58.95,537
-58.35,537
-57.53,537
-56.92,536
-56.09,537
-55.26,537
-54.63,537
-53.79,537
-52.74,537
-52.1,537
-51.24,537
-50.38,536
-49.73,536
-48.86,536
-47.98,535
-47.33,535
-46.44,535
-45.55,535
-44.89,534
-43.99,534
-42.86,533
-42.18,533
-41.28,533
-40.59,533
-39.68,532
-38.76,532
-38.06,532
-37.14,531
-36.21,531
-35.51,531
-34.57,530
-33.39,530
-32.69,530
-31.74,529
-30.79,529
-30.08,529
-29.12,529
-28.16,528
-27.44,528
-26.48,528
-25.75,527
-24.79,527
-23.57,527
-22.84,527
-21.87,526
-20.89,526
-20.16,526
-19.18,525
-18.2,525
-17.46,525
-16.47,524
-15.49,525
-14.74,525
-13.75,524
-12.52,524
-11.77,523
-10.78,523
-9.78,522
-9.04,522
-8.04,522
-7.04,522
-6.29,521
-5.3,521
-4.55,521
-3.55,521
-2.3,520
-1.55,520
-0.55,520
0.2,519
1.2,519
2.2,519
2.95,519
3.95,519
4.7,519
5.7,519
6.7,519
7.44,519
8.69,519
9.44,519
10.43,519
11.43,519
12.17,519
13.16,518
14.15,518
14.9,518
15.88,517
16.62,517
17.61,517
18.84,517
19.57,517
20.55,516
21.53,516
22.26,516
23.24,515
24.21,515
24.94,515
25.9,514
26.87,514
27.59,514
28.55,513
29.51,513
30.46,513
31.41,513
32.12,512
33.07,512
34.01,512
34.71,511
35.65,511
36.58,511
37.28,511
38.21,510
39.13,510
40.05,510
40.96,509
41.64,509
42.55,509
43.45,508
44.13,508
45.02,508
45.91,507
46.58,507
47.46,507
48.12,507
49.21,507
50.08,506
50.73,506
51.59,506
52.44,506
53.08,505
53.92,505
54.76,505
55.39,504
56.22,504
56.84,504
57.86,504
58.67,504
59.28,503
60.08,503
60.88,503
61.47,503
62.26,502
63.04,502
63.62,502
64.38,502
64.96,501
65.71,501
66.65,501
67.21,500
67.95,500
68.68,500
69.22,500
69.94,500
70.65,499
71.18,499
71.88,499
72.57,499
73.08,499
73.93,498
74.43,498
75.1,498
75.75,498
76.24,498
76.88,497
77.52,497
77.99,497
78.61,497
79.23,497
79.68,496
80.43,496
80.87,496
81.46,496
82.03,495
82.46,495
83.02,495
83.58,495
83.99,495
84.52,495
84.92,494
85.45,494
85.96,494
86.47,494
86.97,494
87.46,493
87.82,494
88.29,494
88.76,494
89.1,493
89.55,493
89.99,493
90.31,493
90.74,493
91.05,492
91.56,492
91.96,492
92.25,492
92.63,492
93,492
93.28,491
93.63,491
93.89,491
94.23,491
94.56,491
94.8,490
95.19,491
95.5,491
95.72,490
96,490
96.28,490
96.48,490
96.73,490
96.92,490
97.16,489
97.39,490
97.56,490
97.83,490
98.03,490
98.18,489
98.36,489
98.54,489
98.66,489
98.82,489
98.93,489
99.07,489
99.2,489
99.3,489
99.41,489
99.54,489
99.61,489
99.69,489
99.75,490
99.81,489
99.87,489
99.9,489
99.94,489
99.97,489
99.99,489
100,489
100,489
99.99,489
99.97,488
99.94,489
99.92,489
99.87,489
99.83,489
99.76,489
99.69,489
99.63,489
99.54,489
99.44,489
99.33,489
99.2,489
99.07,489
98.97,489
98.82,489
98.7,489
98.54,489
98.36,489
98.22,489
98.03,489
97.83,489
97.62,489
97.4,489
97.16,489
96.98,489
96.74,489
96.54,489
96.28,489
96,489
95.79,489
95.5,489
95.2,489
94.96,489
94.56,489
94.23,489
93.98,488
93.63,489
93.37,489
93.01,489
92.63,489
92.35,489
91.96,489
91.56,489
91.26,489
90.74,489
90.32,489
89.99,489
89.55,489
89.21,489
88.76,489
88.29,490
87.94,490
87.46,490
86.97,490
86.6,491
86.09,491
85.45,491
85.06,491
84.53,491
83.99,491
83.58,492
83.03,492
82.61,492
82.04,492
81.46,492
81.02,492
80.43,492
79.69,493
79.23,493
78.62,493
77.99,493
77.52,494
76.89,494
76.24,494
75.76,494
75.1,494
74.6,495
73.93,495
73.09,495
72.57,495
71.88,496
71.18,496
70.65,496
69.94,496
69.22,496
68.68,497
67.95,497
67.21,497
66.66,497
65.91,498
65.15,498
64.39,498
63.62,498
63.04,499
62.26,499
61.48,499
60.88,499
60.09,500
59.28,500
58.68,500
57.87,500
57.05,501
56.22,501
55.39,501
54.77,501
53.93,502
53.08,502
52.45,502
51.59,502
50.73,503
50.08,503
49.22,503
48.34,503
47.47,504
46.58,503
45.7,503
45.03,504
44.13,503
43.46,503
42.56,504
41.65,504
40.97,504
40.05,504
39.13,505
38.21,505
37.28,505
36.35,506
35.66,506
34.72,506
33.78,506
33.07,507
32.13,507
31.42,507
30.47,508
29.51,508
28.79,508
27.59,509
26.63,509
25.91,509
24.94,510
23.97,510
23.24,510
22.27,511
21.29,511
20.56,511
19.58,512
18.84,512
17.62,512
16.63,512
15.89,513
14.9,513
13.91,514
13.17,514
12.18,514
11.18,514
10.44,514
9.44,515
8.45,515
7.7,515
6.45,516
5.7,516
4.71,516
3.71,517
2.96,517
1.96,517
1.21,518
0.21,518
-0.79,518
-1.54,518
-2.54,518
-3.54,518
-4.54,518
-5.54,518
-6.29,518
-7.29,518
-8.03,518
-9.03,518
-10.03,518
-10.77,519
-11.77,519
-12.76,519
-13.5,519
-14.74,520
-15.73,520
-16.47,520
-17.45,520
-18.19,521
-19.17,521
-20.15,521
-20.89,521
-21.86,522
-22.84,522
-23.57,522
-24.78,523
-25.75,523
-26.47,523
-27.44,523
-28.4,524
-29.11,524
-30.07,524
-31.02,525
-31.73,525
-32.68,525
-33.39,526
-34.56,526
-35.5,526
-36.2,526
-37.13,526
-38.06,527
-38.75,527
-39.67,527
-40.59,527
-41.27,528
-42.18,528
-43.08,528
-43.76,529
-44.88,529
-45.77,529
-46.44,529
-47.32,530
-47.98,530
-48.85,530
-49.73,531
-50.37,531
-51.24,531
-52.09,531
-52.73,531
-53.79,532
-54.63,532
-55.26,532
-56.09,533
-56.91,533
-57.53,533
-58.34,533
-58.95,533
-59.75,533
-60.55,533
-61.15,534
-61.94,534
-62.91,534
-63.49,534
-64.26,535
-65.03,535
-65.59,535
-66.35,536
-67.09,536
-67.64,536
-68.38,536
-68.92,536
-69.64,536
-70.54,536
-71.07,537
-71.77,537
-72.46,537
-72.97,537
-73.65,537
-74.33,538
-74.83,538
-75.49,538
-75.97,538
-76.62,538
-77.26,539
-77.89,539
-78.51,539
-79.13,540
-79.59,540
-80.19,541
-80.78,541
-81.22,541
-81.8,542
-82.37,542
-82.79,542
-83.35,542
-84.03,542
-84.44,542
-84.97,543
-85.36,543
-85.88,544
-86.39,544
-86.76,544
-87.26,544
-87.74,544
-88.1,544
-88.57,545
-89.14,545
-89.48,545
-89.92,545
-90.35,545
-90.67,545
-91.09,546
-91.4,546
-91.8,546
-92.19,546
-92.48,546
-92.85,546
-93.22,546
-93.58,546
-93.92,546
-94.26,547
-94.51,547
-94.83,547
-95.07,547
-95.37,547
-95.67,547
-95.88,547
-96.16,547
-96.43,548
-96.69,547
-96.94,547
-97.18,548
-97.36,547
-97.58,547
-97.8,547
-97.95,547
-98.15,547
-98.29,547
-98.47,548
-98.64,548
-98.76,548
-98.95,548
-99.09,548
-99.18,548
-99.31,548
-99.42,548
-99.5,548
-99.59,548
-99.66,548
-99.73,548
-99.8,548
-99.85,548
-99.91,548
-99.95,548
-99.97,548
-99.99,548
-100,548
-100,548
-99.99,548
-99.98,548
-99.96,548
-99.92,548
-99.89,548
-99.84,548
-99.76,547
-99.7,547
-99.62,547
-99.53,547
-99.45,547
-99.34,547
-99.22,547
-99.13,547
-98.99,547
-98.85,547
-98.73,547
-98.52,547
-98.39,547
-98.21,547
-98.01,547
-97.86,547
-97.65,547
-97.43,547
-97.26,547
-97.02,546
-96.78,546
-96.58,546
-96.32,546
-95.98,546
-95.76,546
-95.47,546
-95.24,546
-94.94,546
-94.62,546
-94.37,546
-94.04,546
-93.69,546
-93.43,546
-93.06,546
-92.6,546
-92.31,546
-91.92,546
-91.53,546
-91.22,546
-90.81,546
-90.49,546
-90.06,546
-89.62,547
-89.29,547
-88.83,547
-88.25,547
-87.9,547
-87.41,547
-86.92,547
-86.55,547
-86.05,547
-85.53,547
-85.14,547
-84.61,547
-84.21,547
-83.67,547
-83.11,547
-82.55,547
-81.99,546
-81.41,546
-80.97,546
-80.38,546
-79.78,545
-79.33,545
-78.71,545
-78.09,545
-77.62,544
-76.99,544
-76.19,544
-75.7,544
-75.04,544
-74.54,543
-73.87,543
-73.19,542
-72.68,542
-71.99,542
-71.29,542
-70.77,542
-70.06,541
-69.34,541
-68.61,541
-67.88,540
-67.15,540
-66.59,540
-65.84,539
-65.08,539
-64.51,539
-63.74,539
-62.97,538
-62.39,538
-61.6,538
-60.61,538
-60.01,538
-59.21,538
-58.6,538
-57.79,538
-56.97,538
-56.35,537
-55.53,538
-54.69,538
-54.06,537
-53.22,537
-52.16,537
-51.51,536
-50.65,536
-49.79,536
-49.14,535
-48.26,535
-47.39,535
-46.72,534
-45.84,534
-44.95,534
-44.28,534
-43.38,533
-42.47,533
-41.57,533
-40.65,532
-39.97,532
-39.05,531
-38.13,531
-37.43,531
-36.5,531
-35.57,531
-34.87,530
-33.93,530
-32.75,529
-32.04,529
-31.09,529
-30.14,529
-29.42,528
-28.47,528
-27.51,528
-26.79,527
-25.82,527
-25.1,541
-24.13,528
-23.15,527
-22.18,527
-21.2,527
-20.23,526
-19.49,526
-18.51,526
-17.53,525
-16.79,525
-15.8,525
-14.81,524
-14.07,524
-13.08,524
-11.84,523
-11.09,523
-10.1,523
-9.1,522
-8.36,522
-7.36,522
-6.61,521
-5.61,521
-4.62,521
-3.87,521
-2.87,520
-1.87,520
-0.87,520
0.13,519
0.88,519
1.88,519
2.88,519
3.63,519
4.63,519
5.38,519
6.38,519
7.38,519
8.12,519
9.37,519
10.12,519
11.11,519
12.1,518
12.85,518
13.84,518
14.83,518
15.57,518
16.56,517
17.3,517
18.28,517
19.26,517
20.24,517
21.22,516
22.2,516
22.93,515
23.9,515
24.87,515
25.6,515
26.56,515
27.28,514
28.24,514
29.2,513
30.16,513
31.11,513
32.06,512
32.77,512
33.71,512
34.65,512
35.35,511
36.29,511
36.98,511
37.91,511
38.83,510
39.52,510
40.67,510
41.58,509
42.26,509
43.17,509
44.07,509
44.74,508
45.63,508
46.3,508
47.18,508
48.06,507
48.72,507
49.8,507
50.67,506
51.31,506
52.17,506
53.02,506
53.65,505
54.5,505
55.12,505
55.95,505
56.78,504
57.4,504
58.21,504
59.22,504
59.83,503
60.62,503
61.42,503
62.01,503
62.79,502
63.56,502
64.14,502
64.9,502
65.47,502
66.23,501
67.16,501
67.71,501
68.44,501
69.17,500
69.71,500
70.42,500
71.13,500
71.65,500
72.35,500
72.86,499
73.55,499
74.39,499
74.89,499
75.54,499
76.2,498
76.68,498
77.32,498
77.95,497
78.42,497
79.03,497
79.49,497
80.09,497
80.69,497
81.27,496
81.85,496
82.42,496
82.84,496
83.4,496
83.95,496
84.35,495
84.89,495
85.28,495
85.8,495
86.31,495
86.81,494
87.3,495
87.78,494
88.14,494
88.61,495
89.07,495
89.41,494
89.85,494
90.28,494
90.6,494
91.02,493
91.33,494
91.83,493
92.22,494
92.51,494
92.89,494
93.25,494
93.52,494
93.87,493
94.21,493
94.46,493
94.78,493
95.1,493
95.4,493
95.7,492
95.91,492
96.19,492
96.46,492
96.65,492
96.9,492
97.15,492
97.32,492
97.55,492
97.71,491
97.92,492
98.16,492
98.3,492
98.48,491
98.65,492
98.77,492
98.92,491
99.06,492
99.16,491
99.29,491
99.4,491
99.48,491
99.6,491
99.66,491
99.74,491
99.81,491
99.85,491
99.9,491
99.94,491
99.96,491
99.99,491
100,491
100,491
99.99,491
99.98,491
99.95,491
99.92,491
99.88,491
99.83,491
99.77,491
99.71,491
99.63,491
99.54,491
99.47,491
99.36,491
99.24,491
99.12,491
98.98,491
98.87,491
98.71,491
98.55,491
98.42,500
98.24,491
98.05,491
97.9,491
97.69,491
97.52,491
97.24,491
97,491
96.82,491
96.56,491
96.3,491
96.09,491
95.81,491
95.52,491
95.29,491
94.99,491
94.75,491
94.34,491
94,491
93.75,491
93.39,491
93.03,491
92.75,492
92.38,491
91.99,491
91.69,491
91.29,490
90.87,490
90.45,490
90.02,490
89.69,490
89.25,491
88.79,490
88.44,490
87.97,490
87.49,490
87.13,491
86.63,490
86.13,490
85.74,490
85.09,490
84.56,490
84.16,490
83.62,490
83.2,491
82.64,491
82.08,491
81.65,491
81.06,491
80.48,491
80.03,492
79.27,492
78.66,492
78.19,492
77.57,492
77.09,492
76.45,493
75.8,493
75.31,493
74.65,494
73.98,494
73.47,494
72.79,494
71.93,495
71.4,495
70.7,495
69.99,495
69.45,496
68.73,496
68,496
67.45,496
66.71,497
66.15,497
65.39,497
64.44,497
63.87,498
63.09,498
62.31,498
61.73,499
60.94,499
60.14,499
59.54,499
58.73,500
57.92,500
57.31,500
56.49,500
55.66,501
54.82,501
53.99,501
53.35,502
52.5,502
51.65,502
51.01,502
50.14,503
49.28,503
48.62,503
47.75,503
46.64,504
45.98,504
45.09,504
44.42,504
43.52,505
42.62,505
41.94,505
41.03,506
40.11,506
39.43,506
38.51,506
37.35,506
36.65,507
35.72,506
34.78,506
34.08,506
33.14,507
32.43,507
31.48,507
30.53,508
29.82,508
28.86,508
27.9,509
26.94,509
25.97,509
25.01,510
24.28,510
23.31,510
22.34,511
21.6,511
20.63,511
19.89,512
18.91,512
17.93,512
16.94,512
15.96,513
14.97,513
14.23,513
13.24,514
12.25,514
11.5,514
10.51,514
9.51,515
8.76,515
7.77,515
7.02,516
5.77,516
4.77,516
4.02,517
3.03,517
2.03,517
1.28,518
0.28,518
-0.47,518
-1.47,518
-2.47,518
-3.22,518
-4.47,518
-5.22,518
-6.22,518
-7.22,518
-7.97,518
-8.96,518
-9.71,518
-10.7,519
-11.7,519
-12.44,519
-13.43,519
-14.42,519
-15.41,520
-16.4,520
-17.14,520
-18.12,520
-19.11,521
-19.84,521
-20.82,521
-21.8,521
-22.53,522
-23.5,522
-24.47,522
-25.44,523
-26.41,523
-27.37,523
-28.09,524
-29.05,524
-30,525
-30.72,525
-31.67,525
-32.38,526
-33.32,526
-34.27,526
-34.97,526
-36.14,526
-37.07,527
-37.76,527
-38.69,527
-39.61,527
-40.3,528
-41.21,528
-42.12,528
-42.8,529
-43.7,529
-44.37,529
-45.49,530
-46.38,530
-47.04,530
-47.92,530
-48.8,530
-49.45,531
-50.31,531
-51.18,531
-51.82,532
-52.67,531
-53.52,532
-54.15,532
-55.2,532
-56.03,532
-56.65,533
-57.47,533
-58.08,533
-58.89,533
-59.7,533
-60.3,534
-61.09,534
-61.88,534
-62.47,534
-63.44,534
-64.21,535
-64.78,535
-65.54,535
-66.29,536
-66.85,536
-67.59,536
-68.14,536
-68.87,536
-69.59,536
-70.13,537
-71.02,537
-71.72,537
-72.24,537
-72.93,537
-73.61,537
-74.11,538
-74.78,538
-75.44,538
-75.93,538
-76.58,539
-77.06,539
-77.69,561
-78.47,540
-78.93,540
-79.54,540
-80.15,541
-80.59,541
-81.18,542
-81.76,542
-82.19,542
-82.76,543
-83.31,543
-83.73,543
-84.4,543
-84.93,543
-85.33,544
-85.84,544
-86.23,544
-86.73,544
-87.22,544
-87.59,544
-88.07,544
-88.53,544
-88.88,545
-89.33,545
-89.89,545
-90.22,545
-90.64,545
-91.06,545
-91.37,546
-91.77,546
-92.06,546
-92.45,546
-92.83,546
-93.1,546
-93.46,546
-93.9,546
-94.16,546
-94.49,547
-94.81,546
-95.05,546
-95.35,546
-95.65,547
-95.87,547
-96.15,547
-96.35,547
-96.61,547
-96.86,547
-97.11,547
-97.34,547
-97.57,547
-97.73,547
-97.94,547
-98.13,547
-98.27,547
-98.45,547
-98.58,548
-98.75,547
-98.9,547
-99.04,547
-99.17,547
-99.3,548
-99.38,547
-99.49,547
-99.59,547
-99.65,547
-99.73,547
-99.8,547
-99.84,547
-99.89,547
-99.93,547
-99.97,547
-99.99,547
-100,548
-100,547
-99.99,546
-99.98,546
-99.96,546
-99.92,546
-99.89,546
-99.84,546
-99.78,546
-99.71,546
-99.63,547
-99.54,547
-99.46,547
-99.35,547
-99.23,547
-99.14,547
-99,547
-98.89,547
-98.74,548
-98.58,548
-98.4,548
-98.22,548
-98.03,548
-97.88,548
-97.67,549
-97.45,549
-97.28,549
-97.04,549
-96.79,548
-96.6,548
-96.34,548
-96.07,548
-95.78,548
-95.49,548
-95.27,548
-94.96,548
-94.64,548
-94.39,548
-94.06,548
-93.71,548
-93.45,548
-93.09,548
-92.72,548
-92.34,548
-91.95,548
-91.55,548
-91.25,548
-90.84,548
-90.52,548
-90.09,548
-89.65,548
-89.32,548
-88.86,547
-88.4,547
-88.05,547
-87.45,547
-86.96,546
-86.59,546
-86.08,546
-85.57,545
-85.18,545
-84.65,545
-84.11,545
-83.7,545
-83.15,544
-82.73,544
-82.03,544
-81.45,544
-81.01,544
-80.42,544
-79.82,543
-79.37,544
-78.76,544
-78.14,544
-77.67,544
-77.03,544
-76.39,544
-75.9,544
-75.09,544
-74.42,543
-73.92,544
-73.24,544
-72.73,544
-72.04,543
-71.34,543
-70.81,542
-70.1,542
-69.39,542
-68.85,542
-67.93,542
-67.2,541
-66.64,541
-65.89,540
-65.13,540
-64.56,540
-63.8,539
-63.02,539
-62.44,539
-61.66,538
-60.86,538
-60.07,538
-59.27,537
-58.46,537
-57.85,537
-57.03,537
-56.2,536
-55.58,536
-54.75,536
-54.12,536
-53.28,536
-52.43,535
-51.79,536
-50.71,536
-49.85,536
-49.2,536
-48.32,536
-47.45,536
-46.78,535
-45.9,535
-45.01,534
-44.34,534
-43.44,534
-42.54,534
-41.63,533
-40.72,533
-40.03,532
-39.11,532
-38.19,532
-37.5,531
-36.57,531
-35.63,531
-34.93,531
-33.99,530
-33.05,530
-32.34,530
-31.16,530
-30.21,529
-29.49,529
-28.53,529
